0.08289487,0.11025040
0.80407258,0.88528204
0.63966096,0.72603121
0.27012902,0.17147493
0.84385809,0.56914321
0.41755565,0.97050949
0.96979679,0.90539062
0.69960696,0.09942504
0.29439193,0.63868749
0.09223400,0.55786923
0.09321906,0.65368866
0.22333057,0.60195826
0.49129210,0.77821560
0.38373876,0.46330914
0.50656434,0.56269562
0.96331640,0.44065853
0.00096935,0.01383901
0.53890146,0.63106547
0.91979484,0.09151963
0.91369371,0.72597380
0.88312999,0.30318309
0.43727726,0.23739417
0.45271574,0.20826931
0.91830092,0.98581642
0.81396335,0.52421724
0.25324692,0.86207817
0.54934833,0.32386051
0.59248794,0.46587414
0.59894796,0.33721623
0.13378518,0.25825646
0.39422296,0.74388466
0.89910270,0.42763574
0.11641292,0.85102968
0.20378954,0.05440032
0.81113801,0.77440160
0.80351022,0.67713970
0.75707753,0.76729054
0.01346181,0.61276927
0.55272428,0.23398572
0.82736796,0.65475405
0.16885614,0.81655740
0.93378863,0.60786413
0.40453984,0.48933354
0.14749966,0.15446312
0.37996256,0.59741509
0.86838026,0.62857206
0.84362743,0.38999886
0.31186836,0.71380299
0.54724122,0.68140829
0.44099666,0.62874322
0.16804764,0.83793293
0.14137487,0.49326549
0.63823330,0.97614985
0.06915869,0.53785909
0.75600240,0.39792071
0.76333465,0.49157745
0.97884154,0.75427629
0.93874225,0.29968253
0.21863131,0.45066988
0.97444724,0.01130803
0.87416767,0.61353939
0.14015035,0.16597376
0.60936155,0.96720038
0.78897702,0.64280393
0.51853435,0.54112235
0.53118372,0.49349890
0.91312472,0.30555921
0.67166276,0.31670343
0.04035603,0.03624563
0.30918136,0.22919570
0.70065697,0.88761079
0.15341633,0.75306130
0.53475375,0.69051126
0.33528965,0.79883615
0.36915723,0.04204300
0.85531806,0.75557477
0.95381004,0.25138438
0.49080996,0.23243153
0.39024524,0.48222916
0.78245579,0.89982066
0.27243034,0.13386391
0.98091031,0.91831948
0.18633552,0.41349654
0.95164675,0.32283761
0.37234114,0.03889370
0.57958487,0.15854778
0.48782090,0.34715353
0.20266446,0.37925990
0.55059759,0.60407683
0.47891910,0.36263112
0.64558148,0.18208576
0.66756936,0.96992919
0.19066566,0.68723560
0.27636358,0.05786185
0.81958574,0.90131289
0.25549375,0.23888350
0.42707027,0.73566663
0.06498996,0.02757543
0.33967452,0.25831365
0.54290260,0.47180318
0.79229803,0.93310133
0.37081311,0.39852248
0.81174626,0.79703159
0.13416963,0.10937956
0.55722754,0.81813956
0.98480478,0.87121193
0.35116008,0.34337958
0.17626159,0.27853712
0.40357746,0.15285982
0.78517027,0.05039334
0.23593716,0.99149845
0.92066389,0.28908191
0.22647828,0.21349764
0.83913518,0.34633279
0.71779025,0.11525811
0.53616565,0.06443183
0.43159569,0.05338441
0.77899759,0.83891957
0.85908009,0.82346321
0.01709079,0.53839532
0.68830835,0.84514787
0.27679316,0.66601877
0.82212170,0.92424101
0.79235798,0.63371090
0.13451060,0.62744055
0.85828726,0.25631307
0.19830588,0.16608335
0.20546089,0.53639471
0.21002348,0.01646555
0.91806783,0.65326000
0.60543328,0.82026202
0.00204177,0.61349066
0.85947871,0.93083556
0.54437068,0.22357146
0.89671387,0.37386407
0.50815104,0.53628097
0.95727118,0.71329446
0.04306006,0.13727826
0.07706328,0.79556997
0.71555243,0.45484718
0.79377210,0.85115476
0.32432560,0.02058152
0.44171661,0.11629607
0.06465270,0.26009276
0.48107524,0.89900904
0.97223927,0.32742387
0.69511642,0.24850484
0.84942057,0.81502556
0.10775431,0.93949892
0.58863684,0.54380737
0.62171538,0.36068870
0.87498830,0.09543658
0.42124251,0.05279044
0.95555679,0.40088431
0.94010851,0.32754178
0.41027977,0.21817546
0.62801316,0.83586440
0.11316264,0.37760590
0.82956677,0.14230514
0.21013520,0.72460007
0.01568469,0.50455933
0.98763428,0.36707196
0.89132472,0.96024247
0.21229836,0.37196183
0.87318419,0.10555455
0.57664924,0.26923379
0.97045707,0.43078584
0.70247791,0.83097444
0.59122551,0.57285513
0.87730742,0.85812420
0.33257095,0.26953963
0.09915953,0.41086061
0.69707854,0.82470773
0.23502865,0.14217734
0.29707738,0.95825351
0.47401964,0.95910925
0.23127016,0.34957435
0.76580292,0.40333316
0.29281286,0.55364880
0.15373832,0.04226860
0.23301714,0.28178921
0.75005270,0.38677108
0.33994261,0.40531180
0.71029502,0.28958273
0.62983436,0.20174019
0.62485870,0.35686039
0.15148391,0.88376041
0.54937756,0.05129640
0.29051434,0.55185574
0.91970719,0.90816840
0.03268659,0.56280140
0.18532085,0.18769278
0.85393294,0.79070404
0.89032636,0.28304419
0.52476718,0.07232242
0.78851332,0.31446642
0.25468028,0.30960760
0.79688536,0.64933466
0.52519269,0.67188248
0.38712196,0.81750134
0.95428998,0.47707433
0.62544043,0.12788119
0.14424375,0.18502420
0.58263524,0.46159900
0.02011703,0.00245604
0.41111553,0.67675732
0.53077499,0.41658904
0.47115162,0.88124455
0.21027819,0.87137514
0.44971814,0.39986464
0.64582814,0.25868705
0.15146228,0.99076753
0.12554085,0.76513056
0.94920983,0.26182380
0.28892092,0.80104452
0.14451195,0.64746931
0.06882286,0.77426987
0.12719838,0.84662842
0.23416123,0.33548785
0.23484197,0.23410556
0.99517551,0.98028880
0.71215501,0.79344629
0.94861667,0.73259458
0.49845317,0.74033143
0.06112811,0.16610188
0.30353580,0.98568426
0.10039763,0.88740864
0.93590441,0.76744543
0.14124020,0.28720700
0.22372872,0.71852936
0.49577191,0.23923469
0.32236624,0.87767841
0.81592137,0.12063934
0.26684670,0.25296129
0.07074763,0.59684201
0.35219062,0.87805013
0.99223124,0.19407706
0.21458207,0.93225202
0.99779760,0.15248439
0.87206919,0.70745099
0.40088702,0.48873297
0.14279887,0.31105752
0.99777905,0.54388168
0.73731553,0.33953999
0.79342845,0.78519669
0.36964560,0.63817932
0.39323440,0.73319076
0.69709277,0.71859343
0.21759422,0.45218710
0.95631184,0.12063923
0.64808250,0.75495419
0.82016308,0.52134996
0.44880433,0.71665155
0.96368879,0.55769639
0.09048964,0.57949797
0.41385573,0.55515405
0.70659238,0.34700718
0.59883852,0.77055290
0.80219009,0.88353463
0.11046949,0.45073886
0.46081950,0.92172678
0.68325450,0.59151171
0.44120811,0.66588774
0.51558867,0.94407556
0.08262230,0.80568789
0.02003481,0.75376226
0.86529495,0.18866886
0.07823092,0.54830964
0.53969960,0.60863475
0.01968143,0.26616814
0.48103430,0.74633138
0.50891789,0.87845562
0.25633146,0.87474923
0.36243825,0.63075327
0.03308163,0.08861810
0.95786804,0.48506318
0.07566636,0.78620983
0.93449138,0.97334510
0.08397166,0.36663753
0.84798713,0.44904395
0.74689026,0.00447509
0.04887886,0.98928831
0.79568134,0.02009821
0.12127321,0.28778081
0.91810771,0.88453002
0.67787732,0.77787021
0.25949864,0.86084340
0.01078452,0.94767493
0.20117539,0.23134260
0.32503542,0.93164654
0.97398344,0.61435071
0.72060635,0.98451043
0.38136782,0.64851292
0.35977609,0.21666740
0.85680773,0.49175814
0.98552043,0.98465439
0.95548664,0.83040243
0.76901868,0.77579067
0.00035302,0.42649447
0.30083421,0.14784581
0.68985054,0.35064992
0.41090039,0.58938758
0.14503803,0.94210993
0.60709466,0.87643903
0.51123971,0.39612965
0.39409558,0.70928801
0.16306631,0.78573192
0.97411857,0.96469994
0.78942913,0.63403510
0.85117128,0.54094234
0.55584954,0.65842593
0.62859000,0.94481881
0.29005461,0.37308507
0.87210716,0.96939312
0.36326742,0.30275202
0.42364881,0.01368631
0.04029842,0.74760647
0.54857521,0.10064704
0.40684614,0.86836233
0.97836395,0.88935585
0.89572453,0.99499023
0.51220090,0.66125384
0.60081684,0.65689615
0.39928328,0.44309373
0.13318415,0.12640488
0.12280408,0.00165541
0.58585192,0.10300692
0.09887460,0.91002649
0.62507227,0.51300904
0.56202655,0.81504494
0.54509652,0.38003052
0.38520481,0.66849806
0.48330801,0.45847838
0.27940677,0.94251743
0.24086519,0.73109374
0.63310779,0.31202742
0.27871985,0.62948420
0.82023004,0.29202840
0.36680318,0.49392885
0.80814659,0.95711440
0.48038360,0.81726150
0.35424340,0.47330014
0.31095095,0.65701080
0.46794682,0.11298215
0.49064611,0.43235332
0.80027815,0.75990469
0.59815396,0.96481753
0.49435194,0.50042464
0.37013394,0.74284848
0.17607520,0.93167159
0.14341773,0.10786082
0.84452349,0.36119872
0.50742569,0.80727403
0.00332034,0.27434007
0.36089306,0.28666769
0.56196973,0.58992727
0.83167369,0.56633708
0.04984670,0.54419848
0.98582886,0.96414248
0.84990338,0.28989884
0.94999796,0.42911337
0.07768429,0.69649741
0.59418510,0.09403594
0.23560021,0.57075865
0.37177995,0.34382019
0.18365239,0.02499826
0.84937618,0.80226101
0.03932271,0.44178401
0.63517630,0.51169010
0.44454737,0.46679315
0.48013159,0.08320238
0.12656470,0.89950268
0.18399927,0.90251453
0.39010334,0.89096391
0.62544304,0.50516634
0.45896674,0.45985723
0.25000112,0.16476603
0.70347246,0.19281085
0.43611448,0.44947994
0.80833868,0.68667374
0.70073135,0.55998107
0.42530579,0.20752233
0.18684854,0.06333942
0.98864079,0.14205425
0.27853691,0.36844147
0.44145503,0.04789630
0.28178612,0.87268293
0.55082723,0.37638083
0.01222732,0.07377041
0.12612823,0.07480664
0.13494357,0.05108637
0.12338457,0.47956537
0.77577058,0.09534779
0.28360324,0.72964874
0.48639913,0.35539338
0.83200003,0.27604796
0.16347305,0.60022902
0.49755093,0.12250298
0.17591741,0.05545186
0.15626799,0.42661974
0.73495571,0.46866764
0.63418967,0.55968342
0.50527125,0.33594020
0.61913191,0.14597435
0.34812648,0.65103301
0.93023925,0.71962644
0.36242864,0.34471980
0.41289965,0.37875196
0.77214544,0.12170678
0.80165959,0.24568670
0.85665116,0.87415481
0.24058587,0.31926557
0.70131662,0.46416983
0.34232049,0.05035021
0.31524865,0.89541702
0.54774214,0.76225815
0.35289562,0.35526870
0.69800019,0.51027507
0.31997899,0.16763945
0.00328847,0.30194146
0.19779434,0.45623100
0.82957440,0.79174493
0.38060388,0.36704794
0.03850344,0.65750495
0.49602626,0.77839987
0.08289888,0.11011957
0.29709617,0.36583442
0.05625914,0.33328302
0.59887249,0.62697377
0.88095203,0.65436156
0.48047645,0.65696550
0.40840718,0.93396038
0.67199361,0.20710012
0.88313692,0.19893536
0.05087396,0.76122095
0.55360180,0.77063219
0.85346864,0.82762734
0.49647131,0.34187447
0.96111882,0.34160734
0.43917298,0.62444244
0.96635976,0.67038952
0.64830258,0.42720691
0.59214011,0.87160157
0.99158011,0.28023776
0.12534639,0.01943136
0.87241462,0.72241040
0.99191765,0.79421037
0.30213623,0.93496070
0.07729907,0.35894141
0.95822652,0.07263135
0.76868274,0.36218154
0.17226726,0.55247641
0.01723887,0.89823822
0.93349577,0.54799823
0.56777847,0.69233849
0.71819692,0.99127954
0.64627534,0.76801391
0.16221582,0.30920681
0.76630515,0.76873739
0.43819863,0.87646011
0.14311838,0.18170471
0.74664265,0.89194601
0.58964171,0.22831404
0.17142265,0.82005716
0.88195484,0.68235298
0.35178537,0.65677434
0.34266463,0.88189629
0.76954341,0.80061423
0.33229860,0.23580608
0.07403502,0.54832471
0.14519547,0.05755749
0.21777271,0.78705507
0.46034664,0.63258225
0.81991932,0.38255714
0.55911967,0.34629230
0.19353427,0.93866190
0.77022761,0.56601275
0.43181591,0.47839165
0.41145143,0.48662508
0.22407751,0.12202394
0.99431998,0.89493111
0.69233614,0.43365923
0.61872326,0.76331040
0.34452233,0.04475457
0.78937095,0.68081455
0.52091165,0.38295518
0.50123935,0.19208299
0.94690911,0.88009838
0.28236520,0.20106850
0.16796143,0.23709695
0.96030926,0.73902231
0.58035099,0.82003972
0.13224050,0.87933761
0.77743333,0.33858264
0.26937744,0.04036179
0.81263134,0.74974066
0.57718854,0.72311768
0.78374870,0.39343683
0.00812508,0.80711447
0.09740957,0.25331048
0.92454741,0.10395980
0.05602368,0.96201533
0.91238951,0.10897274
0.18669864,0.23333692
0.31085014,0.82847692
0.92156349,0.06008292
0.26012817,0.51975425
0.72712186,0.49422153
0.62085256,0.61926429
0.13472198,0.29636129
0.21441874,0.14339348
0.62857626,0.13790706
0.47620663,0.63447488
0.85995716,0.31141607
0.21732928,0.34077932
0.68639634,0.80373743
0.41891891,0.05337424
0.69302768,0.26907255
0.43079027,0.04536949
0.90875916,0.49169078
0.22391552,0.90795143
0.17025899,0.63657230
0.91226586,0.33569534
0.13874697,0.66938014
0.51643353,0.67943121
0.26217788,0.47588979
0.12174291,0.12884333
0.63542300,0.64691583
0.66379160,0.22807543
0.69018122,0.56427414
0.82519903,0.21145995
0.37362798,0.27194295
0.08126756,0.16142183
0.80420963,0.00670802
0.14391383,0.30748714
0.10573861,0.19876917
0.70831869,0.54345078
0.26898788,0.16238989
0.37686229,0.07638352
0.94439666,0.74406598
0.78025295,0.98045006
0.56322889,0.66401740
0.48248516,0.11696718
0.24323966,0.01008028
0.30534085,0.68605699
0.27992514,0.67342623
0.31415873,0.01350611
0.55909288,0.51139175
0.55266167,0.59115203
0.26294084,0.86575068
0.36813822,0.78503712
0.14048652,0.67495386
0.77896233,0.39835941
0.06894431,0.94235720
0.78886542,0.94348607
0.60388747,0.97172108
0.23642736,0.65149666
0.22446894,0.79618096
0.57631755,0.89000625
0.92719839,0.91876399
0.74372707,0.56630032
0.19678320,0.34877013
0.06631372,0.18920016
0.72813934,0.78862470
0.61875215,0.30190878
0.46987848,0.61320767
0.53069330,0.63598806
0.68625961,0.34708409
0.36377689,0.09122723
0.75721141,0.44670424
0.00734700,0.49075771
